8.858604,159.753,47.340558,240.447
8.847431,159.912,47.432557,239.501
8.836187,160.07,47.524597,238.556
8.824873,160.228,47.616679,237.612
8.813489,160.386,47.708802,236.669
8.802035,160.543,47.800967,235.726
8.790512,160.701,47.893173,234.784
8.778919,160.859,47.98542,233.842
8.767257,161.016,48.077709,232.902
8.755526,161.173,48.170039,231.962
8.743726,161.331,48.262411,231.023
8.731858,161.488,48.354824,230.084
8.719921,161.645,48.447278,229.147
8.707916,161.801,48.539774,228.21
8.695843,161.958,48.632312,227.274
8.683702,162.115,48.72489,226.339
8.671494,162.271,48.817511,225.405
8.659218,162.427,48.910172,224.471
8.646875,162.583,49.002875,223.538
8.634465,162.739,49.09562,222.607
8.621988,162.895,49.188406,221.676
8.609445,163.051,49.281233,220.745
8.596835,163.206,49.374102,219.816
8.584159,163.362,49.467012,218.888
8.571417,163.517,49.559963,217.96
8.55861,163.672,49.652956,217.034
8.545736,163.827,49.745991,216.108
8.532798,163.982,49.839067,215.183
8.519794,164.137,49.932184,214.259
8.506725,164.291,50.025343,213.336
8.493592,164.445,50.118543,212.414
8.480394,164.6,50.211784,211.493
8.467131,164.754,50.305067,210.573
8.453804,164.907,50.398391,209.654
8.440414,165.061,50.491757,208.736
8.426959,165.215,50.585164,207.819
8.413441,165.368,50.678612,206.903
8.39986,165.521,50.772102,205.987
8.386215,165.674,50.865633,205.073
8.372508,165.827,50.959205,204.16
8.358737,165.98,51.052819,203.248
8.344904,166.132,51.146474,202.337
8.331009,166.285,51.24017,201.427
8.317051,166.437,51.333907,200.518
8.303032,166.589,51.427686,199.61
8.28895,166.74,51.521506,198.703
8.274807,166.892,51.615368,197.798
8.260603,167.043,51.70927,196.893
8.246337,167.195,51.803214,195.99
8.232011,167.346,51.897199,195.087
8.217623,167.497,51.991225,194.186
8.203175,167.647,52.085292,193.286
8.188667,167.798,52.179401,192.387
8.174098,167.948,52.273551,191.489
8.159469,168.098,52.367741,190.592
8.144781,168.248,52.461973,189.697
8.130032,168.398,52.556246,188.802
8.115225,168.547,52.65056,187.909
8.100358,168.696,52.744916,187.017
8.085432,168.846,52.839312,186.126
8.070447,168.994,52.933749,185.237
8.055403,169.143,53.028227,184.349
8.040301,169.292,53.122746,183.461
8.025141,169.44,53.217306,182.576
8.009923,169.588,53.311907,181.691
7.994646,169.736,53.406549,180.808
7.979313,169.884,53.501232,179.925
7.963921,170.031,53.595956,179.045
7.948472,170.178,53.69072,178.165
7.932966,170.325,53.785526,177.287
7.917403,170.472,53.880372,176.41
7.901784,170.619,53.975259,175.534
7.886108,170.765,54.070186,174.66
7.870375,170.911,54.165155,173.787
7.854587,171.057,54.260164,172.915
7.838742,171.203,54.355213,172.045
7.822842,171.348,54.450304,171.176
7.806886,171.493,54.545435,170.308
7.790874,171.638,54.640606,169.442
7.774808,171.783,54.735818,168.577
7.758686,171.928,54.831071,167.713
7.74251,172.072,54.926364,166.851
7.726279,172.216,55.021697,165.99
7.709993,172.36,55.117071,165.131
7.693653,172.503,55.212485,164.273
7.677259,172.647,55.30794,163.417
7.660812,172.79,55.403435,162.562
7.64431,172.933,55.49897,161.708
7.627756,173.075,55.594546,160.856
7.611147,173.218,55.690161,160.005
7.594486,173.36,55.785817,159.156
7.577772,173.502,55.881513,158.308
7.561005,173.644,55.97725,157.462
7.544185,173.785,56.073026,156.617
7.527313,173.926,56.168842,155.774
7.510389,174.067,56.264698,154.932
7.493413,174.208,56.360594,154.092
7.476385,174.348,56.456531,153.253
7.459306,174.488,56.552507,152.416
7.442175,174.628,56.648522,151.58
7.424993,174.768,56.744578,150.746
7.407759,174.907,56.840673,149.913
7.390475,175.046,56.936809,149.083
7.37314,175.185,57.032983,148.253
7.355755,175.323,57.129198,147.425
7.338319,175.462,57.225452,146.599
7.320834,175.6,57.321745,145.774
7.303298,175.738,57.418078,144.951
7.285712,175.875,57.514451,144.13
7.268077,176.012,57.610863,143.31
7.250393,176.149,57.707314,142.492
7.232659,176.286,57.803805,141.676
7.214876,176.422,57.900335,140.861
7.197045,176.558,57.996904,140.048
7.179165,176.694,58.093512,139.236
7.161236,176.83,58.190159,138.426
7.143259,176.965,58.286846,137.618
7.125234,177.1,58.383571,136.812
7.107161,177.235,58.480336,136.007
7.08904,177.369,58.577139,135.204
7.070872,177.503,58.673981,134.402
7.052656,177.637,58.770862,133.603
7.034393,177.771,58.867782,132.805
7.016083,177.904,58.964741,132.009
6.997726,178.037,59.061738,131.214
6.979322,178.17,59.158774,130.422
6.960872,178.302,59.255848,129.631
6.942376,178.434,59.352961,128.841
6.923834,178.566,59.450112,128.054
6.905245,178.697,59.547302,127.269
6.886611,178.829,59.64453,126.485
6.867931,178.959,59.741796,125.703
6.849206,179.09,59.839101,124.922
6.830436,179.22,59.936444,124.144
6.811621,179.35,60.033824,123.368
6.79276,179.48,60.131243,122.593
6.773855,179.609,60.2287,121.82
6.754906,179.738,60.326194,121.049
6.735912,179.867,60.423727,120.28
6.716874,179.996,60.521297,119.512
6.697792,180.124,60.618905,118.747
6.678666,180.252,60.716551,117.983
6.659497,180.379,60.814234,117.222
6.640284,180.506,60.911955,116.462
6.621028,180.633,61.009713,115.704
6.601729,180.76,61.107509,114.948
6.582387,180.886,61.205342,114.194
6.563002,181.012,61.303212,113.441
6.543574,181.137,61.40112,112.691
6.524104,181.263,61.499065,111.943
6.504592,181.388,61.597046,111.196
6.485038,181.512,61.695065,110.452
6.465442,181.636,61.793121,109.71
6.445805,181.76,61.891213,108.969
6.426125,181.884,61.989343,108.231
6.406405,182.007,62.087509,107.494
6.386643,182.13,62.185711,106.759
6.36684,182.253,62.283951,106.027
6.346997,182.375,62.382227,105.296
6.327112,182.497,62.480539,104.568
6.307188,182.619,62.578887,103.841
6.287223,182.74,62.677272,103.117
6.267217,182.861,62.775693,102.394
6.247172,182.982,62.874151,101.674
6.227087,183.102,62.972644,100.955
6.206963,183.222,63.071173,100.239
6.186799,183.341,63.169738,99.5245
6.166595,183.46,63.268339,98.8122
6.146353,183.579,63.366976,98.102
6.126072,183.698,63.465648,97.3939
6.105751,183.816,63.564356,96.6879
6.085393,183.934,63.6631,95.984
6.064996,184.051,63.761879,95.2822
6.04456,184.168,63.860693,94.5825
6.024087,184.285,63.959543,93.8849
6.003575,184.402,64.058428,93.1894
5.983026,184.518,64.157348,92.496
5.962439,184.633,64.256303,91.8048
5.941815,184.749,64.355292,91.1157
5.921154,184.864,64.454317,90.4288
5.900455,184.978,64.553377,89.744
5.87972,185.093,64.652471,89.0614
5.858947,185.207,64.7516,88.381
5.838139,185.32,64.850763,87.7027
5.817293,185.433,64.949961,87.0266
5.796412,185.546,65.049193,86.3527
5.775495,185.658,65.148459,85.681
5.754541,185.771,65.24776,85.0115
5.733552,185.882,65.347094,84.3442
5.712527,185.994,65.446463,83.6791
5.691467,186.104,65.545865,83.0162
5.670372,186.215,65.645302,82.3556
5.649242,186.325,65.744772,81.6972
5.628076,186.435,65.844275,81.041
5.606876,186.545,65.943812,80.3871
5.585641,186.654,66.043383,79.7355
5.564372,186.762,66.142987,79.0861
5.543069,186.871,66.242624,78.4389
5.521732,186.979,66.342295,77.7941
